date,product_id,sales,category,region,price,discount,rating,views,clicks
2054-03-18,P012,58,A,East,91.6,18.04,3,517,237
2054-03-19,P001,57,B,South,83.25,19.73,4,3403,54
2054-03-20,P010,66,C,East,14.29,3.47,5,2817,488
2054-03-21,P011,71,B,West,36.92,7.62,1,3804,73
2054-03-22,P020,69,B,South,63.29,21.26,5,4030,142
2054-03-23,P005,60,E,West,39.45,17.32,3,4549,96
2054-03-24,P013,62,C,South,23.51,2.62,5,3003,90
2054-03-25,P018,56,E,West,58.45,13.64,2,3258,191
2054-03-26,P010,65,E,East,56.93,42.99,5,113,13
2054-03-27,P017,78,B,South,73.89,41.64,2,1949,306
2054-03-28,P019,67,D,West,99.99,24.92,5,4071,233
2054-03-29,P004,76,B,East,68.34,23.94,2,1731,320
2054-03-30,P009,82,B,South,38.52,15.01,1,3759,218
2054-03-31,P018,61,A,North,96.07,16.93,1,4075,80
2054-04-01,P016,65,D,East,61.42,9.25,2,670,443
2054-04-02,P007,89,B,West,68.12,22.42,5,857,453
2054-04-03,P012,82,D,East,42.18,17.05,1,340,224
2054-04-04,P004,50,A,West,50.67,12.97,3,274,304
2054-04-05,P012,71,D,West,47.68,14.74,5,3923,280
2054-04-06,P012,67,C,West,94.26,21.57,2,3113,74
2054-04-07,P004,75,A,West,82.86,10.72,3,507,385
2054-04-08,P012,60,D,South,18.16,4.08,2,3312,73
2054-04-09,P008,59,E,North,38.25,2.21,2,211,155
2054-04-10,P003,60,D,East,15.01,8.65,4,4249,263
2054-04-11,P016,61,A,West,56.51,6.75,4,1841,463
2054-04-12,P002,75,E,South,35.15,5.66,5,1825,28
2054-04-13,P006,55,D,South,16.61,6.26,5,2909,443
2054-04-14,P017,61,D,West,79.48,16.32,1,3143,118
2054-04-15,P012,49,A,East,18.2,3.44,4,382,370
2054-04-16,P009,77,E,West,34.44,1.18,1,1987,18
2054-04-17,P016,80,E,South,79.45,12.12,5,2806,59
2054-04-18,P007,64,D,East,56.04,8.39,3,1317,181
2054-04-19,P008,64,C,North,83.54,12.0,3,3266,234
2054-04-20,P007,72,A,North,47.3,16.7,5,3206,114
2054-04-21,P005,82,A,North,83.34,34.89,2,856,221
2054-04-22,P007,71,B,North,58.43,30.57,4,1931,21
2054-04-23,P018,60,E,West,17.92,5.55,4,1835,354
2054-04-24,P018,51,E,South,52.43,9.33,2,1731,201
2054-04-25,P016,56,B,South,59.82,3.71,2,2246,134
2054-04-26,P007,68,D,South,65.09,13.75,1,3749,241
2054-04-27,P002,61,D,East,93.51,26.76,2,3622,355
2054-04-28,P017,69,A,North,26.52,22.67,4,2074,30
2054-04-29,P008,62,D,East,64.54,22.7,1,1916,453
2054-04-30,P002,57,C,North,77.68,17.58,2,4269,140
2054-05-01,P018,56,C,East,90.1,24.19,5,4264,165
2054-05-02,P019,83,C,South,57.28,2.93,3,2852,242
2054-05-03,P020,76,B,South,29.26,2.64,2,1012,484
2054-05-04,P009,85,C,South,83.59,39.26,2,817,270
2054-05-05,P012,73,B,East,91.45,32.13,2,761,254
2054-05-06,P019,63,A,West,19.57,3.4,1,347,145
2054-05-07,P008,81,A,South,30.67,9.14,3,1105,51
2054-05-08,P008,67,C,South,88.43,34.64,2,3358,464
2054-05-09,P010,70,B,North,53.6,19.32,2,597,93
2054-05-10,P018,67,C,East,25.22,3.94,2,596,277
2054-05-11,P015,38,D,East,68.08,27.34,2,451,470
2054-05-12,P011,83,B,South,51.25,18.74,4,3486,326
2054-05-13,P014,72,B,West,97.12,40.11,4,1735,208
2054-05-14,P015,71,B,East,30.04,9.45,3,1587,281
2054-05-15,P014,67,B,West,42.59,14.74,2,3430,464
2054-05-16,P012,69,D,West,24.95,9.63,1,3544,439
2054-05-17,P004,61,C,South,14.48,5.21,4,3031,112
2054-05-18,P003,74,A,West,34.65,11.63,1,4957,45
2054-05-19,P012,54,E,East,83.78,28.97,4,4791,445
2054-05-20,P007,69,E,West,34.05,9.3,4,703,145
2054-05-21,P007,73,B,North,72.67,14.49,5,2489,456
2054-05-22,P019,65,B,East,57.34,14.26,1,4007,289
2054-05-23,P014,71,A,South,56.77,18.54,1,460,340
2054-05-24,P001,57,E,East,80.34,24.56,4,1284,184
2054-05-25,P007,58,B,East,65.6,40.4,3,4756,29
2054-05-26,P010,70,D,West,24.39,9.15,4,3497,434
2054-05-27,P018,74,E,North,29.87,9.9,3,3212,324
2054-05-28,P013,49,D,West,58.94,4.88,5,3048,182
2054-05-29,P008,73,A,West,86.08,23.22,2,2813,192
2054-05-30,P009,62,A,West,23.71,13.34,5,4701,211
2054-05-31,P015,65,E,West,19.62,6.22,3,685,108
2054-06-01,P008,54,C,West,56.58,9.12,4,1747,165
2054-06-02,P001,59,E,East,26.98,9.15,1,3432,57
2054-06-03,P003,77,D,North,99.48,24.51,2,1756,332
2054-06-04,P019,68,C,North,10.39,1.09,4,2956,264
2054-06-05,P009,64,D,North,50.4,12.63,2,237,340
2054-06-06,P019,66,D,South,24.63,11.27,2,4935,212
2054-06-07,P015,72,D,North,71.3,45.91,3,4468,49
2054-06-08,P014,72,B,East,66.71,3.89,5,342,131
2054-06-09,P001,67,C,West,82.64,9.45,2,535,339
2054-06-10,P003,78,B,West,60.71,31.37,5,4384,124
2054-06-11,P002,77,B,East,27.04,0.1,1,4052,337
2054-06-12,P001,72,D,West,14.8,0.76,3,4326,388
2054-06-13,P018,68,A,West,74.99,15.36,4,3786,297
2054-06-14,P001,74,E,North,49.59,15.44,5,4190,104
2054-06-15,P009,71,A,North,30.0,11.58,2,4077,242
2054-06-16,P007,78,D,North,32.66,5.63,3,702,205
2054-06-17,P013,77,E,South,23.41,9.45,1,4680,362
2054-06-18,P017,57,E,North,35.52,5.16,3,589,428
2054-06-19,P013,57,D,North,81.28,15.49,4,2862,32
2054-06-20,P013,61,B,North,65.86,15.12,4,3811,423
2054-06-21,P010,77,E,North,98.87,26.04,4,1025,286
2054-06-22,P006,52,E,North,57.19,14.44,5,4411,456
2054-06-23,P005,71,E,East,56.93,36.08,2,3480,60
2054-06-24,P010,71,E,East,27.22,7.19,2,396,34
2054-06-25,P014,79,C,East,62.78,5.24,4,2732,335
2054-06-26,P011,69,B,West,64.75,16.23,4,2804,321
2054-06-27,P005,54,C,West,28.59,16.78,2,1453,104
2054-06-28,P004,58,C,South,17.92,10.25,5,3863,239
2054-06-29,P003,56,D,West,43.19,25.07,4,719,221
2054-06-30,P014,62,B,South,25.49,1.52,2,2803,452
2054-07-01,P013,66,A,East,55.29,7.8,4,1787,401
2054-07-02,P005,56,B,North,57.35,13.89,2,4610,218
2054-07-03,P012,82,A,North,64.73,13.85,3,3851,499
2054-07-04,P010,54,E,South,64.25,15.09,5,1108,231
2054-07-05,P002,81,A,South,70.74,16.03,1,1519,165
2054-07-06,P007,79,A,North,30.74,5.62,4,1116,443
2054-07-07,P007,77,A,South,75.78,23.63,2,2745,438
2054-07-08,P004,61,E,North,57.23,1.83,4,3293,296
2054-07-09,P012,71,E,East,49.36,23.31,1,3998,480
2054-07-10,P004,55,C,South,68.31,29.81,2,1436,426
2054-07-11,P007,77,A,East,55.11,16.98,1,593,230
2054-07-12,P020,67,B,South,57.31,34.25,4,2842,300
2054-07-13,P013,64,D,East,12.09,6.12,4,4966,142
2054-07-14,P008,55,C,East,82.18,42.13,4,1759,233
2054-07-15,P014,43,A,West,48.18,22.44,2,3853,115
2054-07-16,P003,57,C,West,56.63,40.53,4,1064,278
2054-07-17,P002,79,A,South,45.09,5.04,2,4934,409
2054-07-18,P010,64,A,South,59.64,18.27,5,4454,51
2054-07-19,P006,66,C,East,14.86,0.46,3,2324,29
2054-07-20,P007,74,A,East,44.55,3.54,3,4947,30
2054-07-21,P016,86,A,North,70.18,32.24,4,4258,327
2054-07-22,P006,81,D,West,94.46,31.62,1,411,178
2054-07-23,P016,58,B,East,86.43,32.89,3,1334,391
2054-07-24,P012,48,E,South,96.65,40.85,1,266,273
2054-07-25,P015,91,D,North,80.34,29.55,4,4835,99
2054-07-26,P003,90,E,West,66.94,29.68,4,2029,314
2054-07-27,P016,70,E,North,48.09,33.26,5,3345,258
2054-07-28,P018,55,B,East,21.08,9.79,2,1936,228
2054-07-29,P015,77,D,North,32.57,9.62,1,1342,166
2054-07-30,P006,67,A,South,34.41,10.44,5,4634,137
2054-07-31,P017,67,B,South,48.51,26.89,3,785,54
2054-08-01,P002,77,A,East,64.89,16.06,1,2996,73
2054-08-02,P002,71,A,North,65.68,6.65,1,3939,225
2054-08-03,P017,56,A,East,51.0,5.16,5,4834,412
2054-08-04,P019,65,A,West,34.72,10.86,1,778,150
2054-08-05,P005,74,D,East,15.08,5.7,3,2198,452
2054-08-06,P004,73,E,East,99.0,18.74,2,3972,265
2054-08-07,P018,70,E,West,94.56,38.23,1,204,178
2054-08-08,P008,77,D,North,26.46,3.97,3,431,146
2054-08-09,P009,64,E,South,64.49,8.04,1,850,72
2054-08-10,P018,70,B,South,36.61,4.89,5,1763,367
2054-08-11,P011,34,A,North,27.5,6.27,4,3004,404
2054-08-12,P016,63,A,East,71.6,12.17,2,3038,31
2054-08-13,P016,76,A,South,80.76,12.16,1,4897,174
2054-08-14,P004,64,C,East,46.59,13.07,1,3028,447
2054-08-15,P009,63,B,West,15.32,0.79,5,4231,262
2054-08-16,P013,57,C,South,46.13,2.16,4,706,322
2054-08-17,P020,78,D,East,57.9,15.94,1,4978,468
2054-08-18,P008,73,C,East,90.39,33.53,3,629,90
2054-08-19,P011,76,E,East,69.11,25.04,2,4060,89
2054-08-20,P009,51,E,South,73.94,13.49,3,4787,32
2054-08-21,P018,66,B,East,28.24,9.23,2,3528,235
2054-08-22,P020,65,C,South,74.82,36.68,2,2652,334
2054-08-23,P003,65,C,South,55.16,16.96,1,2075,172
2054-08-24,P018,62,A,South,83.84,15.15,5,1331,253
2054-08-25,P019,64,B,South,29.47,19.27,5,2521,421
2054-08-26,P009,76,A,North,56.34,9.18,3,2302,293
2054-08-27,P018,49,B,West,28.85,7.71,2,4244,241
2054-08-28,P016,86,B,West,35.73,12.1,5,840,129
2054-08-29,P014,73,C,South,84.9,10.21,3,1321,71
2054-08-30,P019,68,A,East,71.9,30.1,1,3586,409
2054-08-31,P015,77,D,South,75.56,28.66,1,741,350
2054-09-01,P004,53,A,East,16.17,5.05,2,2412,114
2054-09-02,P012,61,D,North,75.59,22.42,5,3449,468
2054-09-03,P007,67,E,West,54.23,5.4,2,3867,201
2054-09-04,P011,82,B,South,51.32,17.03,2,2565,149
2054-09-05,P007,68,A,North,47.14,9.85,2,1484,153
2054-09-06,P020,73,B,South,86.66,12.62,3,1176,251
2054-09-07,P003,62,A,South,25.97,14.34,1,1448,457
2054-09-08,P004,73,E,North,83.27,50.86,1,4137,426
2054-09-09,P002,85,A,East,93.55,21.29,2,1746,390
2054-09-10,P020,78,E,East,25.14,0.85,1,700,52
2054-09-11,P015,67,B,East,99.96,28.14,4,4111,203
2054-09-12,P020,75,C,South,99.15,9.57,5,2558,286
2054-09-13,P012,74,D,East,65.92,31.46,1,4909,24
2054-09-14,P017,73,B,East,34.17,5.9,2,3803,26
2054-09-15,P018,79,C,South,48.67,3.58,1,3113,110
2054-09-16,P008,79,B,North,25.33,2.14,4,1362,75
2054-09-17,P008,67,B,West,20.82,9.83,5,1049,193
2054-09-18,P005,75,A,East,73.36,28.48,3,4457,396
2054-09-19,P009,64,E,North,62.19,6.52,5,220,347
2054-09-20,P020,59,E,South,60.72,5.18,2,1515,423
2054-09-21,P020,65,A,South,32.3,7.03,4,2133,369
2054-09-22,P005,67,A,East,31.14,3.61,4,135,385
2054-09-23,P010,52,B,East,99.08,34.99,4,554,493
2054-09-24,P001,77,E,North,66.59,39.18,5,4666,86
2054-09-25,P004,41,B,East,83.75,32.2,5,1067,344
2054-09-26,P016,95,C,North,44.07,14.53,4,3356,175
2054-09-27,P018,83,C,South,85.93,25.67,5,3194,224
2054-09-28,P012,66,A,North,75.01,25.65,4,1040,486
2054-09-29,P020,68,E,South,41.51,4.76,4,2512,493
2054-09-30,P015,71,C,East,74.59,5.92,2,3685,260
2054-10-01,P018,62,E,West,93.31,10.01,5,1154,43
2054-10-02,P005,70,E,North,29.24,15.07,4,1259,496
2054-10-03,P014,67,D,West,59.29,31.01,3,3241,301
2054-10-04,P007,67,C,North,97.0,38.05,4,4285,117
2054-10-05,P011,70,C,North,83.93,7.55,1,1472,172
2054-10-06,P015,55,B,West,65.83,22.96,1,4833,184
2054-10-07,P011,69,B,West,16.28,7.45,4,2237,184
2054-10-08,P007,70,E,East,46.57,10.24,1,692,438
2054-10-09,P020,70,A,West,68.57,7.69,1,353,203
2054-10-10,P020,66,B,West,46.87,24.56,1,2843,240
2054-10-11,P004,80,B,East,99.74,52.31,1,2901,64
2054-10-12,P001,65,E,West,77.81,26.83,1,4458,30
2054-10-13,P002,71,C,West,26.84,12.04,3,3296,459
2054-10-14,P004,81,B,East,54.13,10.22,3,3009,30
2054-10-15,P005,68,A,West,44.56,4.56,1,3893,131
2054-10-16,P002,71,E,North,63.45,9.87,4,3605,44
2054-10-17,P002,67,C,North,50.19,9.35,1,516,280
2054-10-18,P018,81,D,West,31.41,3.39,5,1799,321
2054-10-19,P014,66,A,West,75.19,9.86,4,3799,254
2054-10-20,P003,81,C,West,19.6,7.18,1,3915,310
2054-10-21,P018,67,E,South,57.89,16.41,5,1903,467
2054-10-22,P010,60,D,West,37.91,8.19,4,4738,92
2054-10-23,P006,75,A,North,96.99,46.67,5,4285,453
2054-10-24,P002,65,B,West,37.32,14.0,4,3495,423
2054-10-25,P020,75,B,South,40.68,4.93,5,3609,474
2054-10-26,P011,41,A,East,73.64,9.26,3,2308,167
2054-10-27,P018,69,B,South,21.56,5.47,5,2300,30
2054-10-28,P014,64,E,South,39.22,11.08,3,3657,10
2054-10-29,P020,58,A,North,72.63,11.19,1,1903,344
2054-10-30,P013,63,A,West,12.77,1.62,1,1493,462
2054-10-31,P007,63,B,North,37.99,12.91,4,303,98
2054-11-01,P020,68,A,South,10.74,6.43,2,721,483
2054-11-02,P010,55,D,South,23.52,11.15,1,1373,54
2054-11-03,P019,72,A,West,64.38,12.8,4,3409,24
2054-11-04,P013,82,B,East,51.1,12.09,3,2486,43
2054-11-05,P002,71,B,North,24.04,3.66,3,778,201
2054-11-06,P020,77,B,East,17.02,9.45,2,2508,251
2054-11-07,P012,79,B,South,15.07,4.13,3,768,381
2054-11-08,P008,81,E,East,17.68,6.03,4,3960,207
2054-11-09,P018,87,B,North,18.65,3.44,5,1821,175
2054-11-10,P002,64,D,South,17.77,1.02,4,1624,88
2054-11-11,P016,61,A,South,14.96,3.22,4,2747,388
2054-11-12,P008,76,C,East,72.73,7.48,5,1789,424
2054-11-13,P016,76,C,West,94.71,32.21,3,4008,62
2054-11-14,P008,76,E,West,87.04,16.79,1,4166,221
2054-11-15,P013,88,C,North,33.93,2.36,4,4571,446
2054-11-16,P006,69,B,West,28.39,4.98,1,3431,405
2054-11-17,P001,73,C,South,14.31,1.92,4,2936,288
2054-11-18,P002,59,D,South,24.04,2.46,2,1204,492
2054-11-19,P007,90,B,East,61.1,19.52,2,4901,327
2054-11-20,P013,65,C,South,99.83,41.37,3,3158,295
2054-11-21,P004,66,B,South,87.31,48.29,4,4390,134
2054-11-22,P009,65,E,North,56.34,30.47,4,110,245
2054-11-23,P019,62,D,West,48.11,9.85,4,2609,430
2054-11-24,P020,61,A,West,23.3,14.99,4,1503,235
2054-11-25,P003,63,B,West,47.67,6.01,4,2420,130
2054-11-26,P002,55,D,North,63.54,32.13,5,2760,356
2054-11-27,P016,61,E,West,63.59,16.94,1,790,266
2054-11-28,P010,88,E,East,60.18,10.5,4,1899,216
2054-11-29,P012,76,D,West,84.16,39.0,4,105,407
2054-11-30,P018,78,C,South,55.91,2.2,3,4087,365
2054-12-01,P002,81,D,North,52.56,7.9,3,2087,120
2054-12-02,P014,87,C,East,37.52,20.46,4,1720,312
2054-12-03,P012,51,C,North,26.22,13.62,2,1916,207
2054-12-04,P020,56,D,East,10.13,2.34,1,4685,355
2054-12-05,P008,61,E,East,38.99,1.55,2,1732,174
2054-12-06,P007,64,A,South,66.98,10.19,1,2863,246
2054-12-07,P013,66,A,West,60.3,17.49,4,1780,406
2054-12-08,P015,64,D,West,57.75,31.75,4,2594,102
2054-12-09,P014,71,B,East,79.51,24.85,5,261,429
2054-12-10,P005,69,D,East,30.96,6.89,3,3937,345
2054-12-11,P008,62,A,West,71.07,32.33,2,1980,170
2054-12-12,P018,47,D,North,64.64,28.13,3,2460,405
2054-12-13,P005,59,E,East,40.51,7.45,3,1003,54
2054-12-14,P009,63,A,East,29.67,16.57,4,3238,333
2054-12-15,P010,66,A,North,60.64,17.73,5,202,468
2054-12-16,P017,58,A,North,95.06,39.03,1,1201,33
2054-12-17,P003,64,E,West,16.87,7.32,3,687,78
2054-12-18,P001,58,A,West,95.77,42.26,5,917,22
2054-12-19,P007,68,B,North,51.83,19.01,1,2403,245
2054-12-20,P015,58,A,North,73.9,34.3,3,2639,315
2054-12-21,P019,60,D,South,82.29,27.51,3,3695,100
2054-12-22,P008,56,B,South,23.64,10.37,1,1516,210
2054-12-23,P011,67,C,West,14.05,9.33,5,2757,91
2054-12-24,P002,60,A,East,21.56,3.79,3,1429,131
2054-12-25,P020,78,C,North,40.69,6.14,2,230,324
2054-12-26,P002,73,C,West,96.09,46.48,1,3890,388
2054-12-27,P011,68,E,South,13.85,6.56,1,4466,298
2054-12-28,P020,61,D,East,92.78,24.47,3,1700,127
2054-12-29,P017,73,D,South,60.52,15.56,4,4725,159
2054-12-30,P010,76,C,South,19.21,11.58,1,4183,138
2054-12-31,P005,70,E,South,23.75,2.65,1,3473,57
2055-01-01,P003,85,B,East,72.04,18.22,2,2003,50
2055-01-02,P009,74,A,South,64.76,17.34,3,169,399
2055-01-03,P020,78,B,West,25.07,5.87,5,3091,335
2055-01-04,P002,70,A,East,91.39,22.6,1,1275,490
2055-01-05,P019,76,C,North,21.96,6.08,4,4319,103
2055-01-06,P017,61,E,North,56.04,16.02,2,3935,445
2055-01-07,P012,65,E,North,57.55,30.22,3,446,386
2055-01-08,P020,73,D,North,88.35,22.48,2,4467,239
2055-01-09,P009,73,D,South,11.99,2.0,1,4172,209
2055-01-10,P004,74,B,South,22.28,8.09,5,3992,412
2055-01-11,P018,80,D,North,25.36,3.75,4,416,495
2055-01-12,P016,55,A,East,15.66,2.93,4,4871,381
2055-01-13,P010,59,E,South,66.83,13.2,4,4389,486
2055-01-14,P012,72,E,South,30.66,3.86,3,2714,377
2055-01-15,P011,62,C,East,61.9,15.82,5,598,457
2055-01-16,P005,103,C,East,80.44,29.57,3,1406,266
2055-01-17,P020,74,B,West,46.77,5.07,5,2333,345
2055-01-18,P011,68,C,East,79.2,23.02,1,4806,272
2055-01-19,P016,64,A,North,80.01,20.25,3,4447,280
2055-01-20,P015,64,D,North,33.71,5.6,5,3197,48
2055-01-21,P006,70,D,East,11.42,1.84,3,313,440
2055-01-22,P013,70,B,West,19.3,4.63,5,2925,148
2055-01-23,P016,65,D,West,84.12,50.5,2,1649,228
2055-01-24,P003,67,E,North,46.48,19.18,3,4514,136
2055-01-25,P018,83,D,North,85.52,11.25,4,3629,202
2055-01-26,P001,83,C,East,59.28,14.77,3,1003,268
2055-01-27,P017,72,E,South,27.77,14.53,5,1216,10
2055-01-28,P020,56,C,West,74.1,32.75,3,764,441
2055-01-29,P006,75,C,North,60.24,35.01,5,3436,386
2055-01-30,P009,85,B,East,41.66,13.45,1,2768,67
2055-01-31,P004,83,B,East,17.89,10.35,3,3601,205
2055-02-01,P007,77,E,East,19.21,6.8,1,1490,121
2055-02-02,P011,84,D,West,26.97,4.21,1,2844,117
2055-02-03,P003,70,A,South,70.56,10.91,5,2798,318
2055-02-04,P016,76,D,East,75.52,7.04,1,4457,244
2055-02-05,P006,63,E,East,66.78,4.66,3,1029,58
2055-02-06,P007,72,A,South,40.35,15.32,2,3019,450
2055-02-07,P012,83,C,East,49.64,7.57,4,4974,51
2055-02-08,P007,64,C,North,73.86,28.81,3,1819,444
2055-02-09,P019,61,A,West,69.39,22.1,4,4022,78
2055-02-10,P016,70,C,South,79.57,23.43,5,3097,460
2055-02-11,P018,67,D,South,31.7,2.91,1,764,77
2055-02-12,P010,76,B,West,10.4,1.56,1,2661,88
2055-02-13,P001,65,D,East,33.98,3.01,4,903,373
2055-02-14,P008,87,C,West,41.31,6.43,3,1423,497
2055-02-15,P003,57,B,North,96.45,21.17,1,1892,113
2055-02-16,P016,82,D,South,29.6,6.42,5,4891,24
2055-02-17,P003,62,C,East,84.38,23.06,4,973,326
2055-02-18,P002,52,D,East,66.03,17.37,4,2012,16
2055-02-19,P012,72,C,West,25.08,3.75,5,1998,466
2055-02-20,P008,67,E,South,46.32,10.71,1,2875,147
2055-02-21,P019,59,A,West,55.91,27.36,4,1853,118
2055-02-22,P018,53,C,South,40.97,17.06,2,3283,373
2055-02-23,P020,70,D,West,30.35,6.5,3,3698,392
2055-02-24,P015,79,C,East,32.76,12.45,3,1855,462
2055-02-25,P017,76,C,West,62.67,4.24,4,2183,475
2055-02-26,P018,70,D,South,71.93,4.43,5,2357,215
2055-02-27,P018,74,D,North,52.21,18.37,3,3487,234
2055-02-28,P009,69,B,West,94.76,12.37,1,2540,248
2055-03-01,P005,55,C,North,75.57,24.98,4,2851,337
2055-03-02,P011,56,E,East,90.26,41.8,5,356,356
2055-03-03,P004,68,A,West,52.81,9.41,5,2526,445
2055-03-04,P010,68,C,North,11.34,3.52,5,2522,367
2055-03-05,P004,78,D,West,63.29,18.21,5,1101,428
2055-03-06,P003,77,B,West,83.64,13.28,5,3453,224
2055-03-07,P016,76,C,East,58.29,25.43,2,3849,240
2055-03-08,P011,67,E,South,61.11,15.42,4,1179,217
2055-03-09,P009,56,D,South,97.75,5.26,3,3943,468
2055-03-10,P001,74,E,West,42.95,15.74,3,3388,180
2055-03-11,P010,75,E,East,82.17,21.87,5,3448,316
2055-03-12,P012,46,A,West,55.46,10.02,2,4814,91
2055-03-13,P002,62,A,East,51.73,2.89,5,4796,476
2055-03-14,P015,63,C,South,23.1,6.18,5,3415,80
2055-03-15,P020,71,A,East,77.36,9.87,3,4224,82
2055-03-16,P016,62,C,West,84.1,20.47,3,1499,50
2055-03-17,P002,70,C,North,48.78,19.32,3,4048,307
2055-03-18,P013,68,D,North,78.72,40.91,3,1456,139
2055-03-19,P018,68,D,West,62.3,19.87,2,2212,37
2055-03-20,P019,63,B,North,33.18,16.02,2,3400,427
2055-03-21,P011,64,A,West,93.13,12.98,2,4648,457
2055-03-22,P014,59,B,West,72.71,26.32,2,888,203
2055-03-23,P003,74,E,South,89.05,13.6,5,887,373
2055-03-24,P009,76,C,South,35.33,11.64,4,870,233
2055-03-25,P005,62,C,South,92.47,17.82,2,1709,299
2055-03-26,P014,85,D,West,42.82,6.29,3,3441,198
2055-03-27,P007,67,E,East,10.86,3.57,3,2739,185
2055-03-28,P012,85,C,West,16.75,4.72,4,2310,402
2055-03-29,P018,64,C,South,18.04,2.2,3,3679,395
2055-03-30,P011,50,E,South,28.64,11.21,4,4991,224
2055-03-31,P009,74,E,North,26.79,2.95,4,210,67
2055-04-01,P011,73,C,South,15.21,1.27,3,1565,101
2055-04-02,P018,70,E,East,90.59,10.98,1,641,250
2055-04-03,P002,64,A,West,84.55,17.27,2,4244,202
2055-04-04,P020,70,E,East,78.65,38.1,2,3826,358
2055-04-05,P013,65,B,West,53.12,21.47,4,3112,14
2055-04-06,P015,67,B,North,48.26,8.8,3,1176,51
2055-04-07,P008,79,C,North,48.28,21.16,3,3175,481
2055-04-08,P005,72,C,East,33.56,12.16,4,3254,71
2055-04-09,P005,76,D,North,64.74,34.71,5,3804,435
2055-04-10,P007,68,E,West,15.32,3.08,2,4625,218
2055-04-11,P012,67,B,North,69.29,12.33,5,3219,488
2055-04-12,P020,59,D,West,56.25,13.82,5,2419,461
2055-04-13,P012,67,C,West,83.49,3.5,1,3731,222
2055-04-14,P009,37,A,East,97.55,28.19,4,647,258
2055-04-15,P004,64,E,West,88.89,34.83,5,3886,308
2055-04-16,P008,69,D,North,74.79,16.84,2,3936,254
2055-04-17,P019,76,A,East,48.95,15.14,1,2067,240
2055-04-18,P001,68,C,West,29.31,7.42,5,692,185
2055-04-19,P011,74,B,West,69.84,7.14,3,4957,453
2055-04-20,P013,49,D,West,28.14,5.78,4,3555,374
2055-04-21,P018,70,D,East,11.82,1.77,4,2580,125
2055-04-22,P020,54,C,West,61.59,20.21,1,143,220
2055-04-23,P010,58,C,East,45.47,7.87,3,1392,344
2055-04-24,P013,68,B,North,88.84,5.16,4,274,215
2055-04-25,P012,83,B,East,68.12,31.38,5,2315,234
2055-04-26,P013,74,B,South,68.25,28.83,2,4840,241
2055-04-27,P002,71,A,South,80.91,3.81,5,4550,292
2055-04-28,P003,70,A,West,40.21,17.82,1,1182,354
2055-04-29,P017,63,C,West,96.24,25.66,5,4553,115
2055-04-30,P019,65,D,South,29.92,3.89,1,1076,230
2055-05-01,P012,75,A,North,88.45,53.34,5,4418,16
2055-05-02,P016,57,C,East,91.98,22.53,3,2724,69
2055-05-03,P020,76,A,South,13.51,2.02,4,3570,220
2055-05-04,P020,67,B,East,66.86,5.27,2,4346,357
2055-05-05,P010,79,C,North,77.45,19.26,1,4373,260
2055-05-06,P015,80,B,North,95.84,7.07,3,4400,346
2055-05-07,P008,54,E,South,32.62,15.18,4,2112,191
2055-05-08,P019,65,D,West,60.57,4.82,4,4813,343
2055-05-09,P005,62,B,North,79.58,20.03,3,3651,259
2055-05-10,P012,52,D,North,23.35,4.73,5,772,224
2055-05-11,P010,60,C,East,86.77,23.32,5,2640,312
2055-05-12,P014,95,E,East,46.33,24.89,1,3264,293
2055-05-13,P012,77,D,South,67.58,18.78,4,4800,388
2055-05-14,P013,90,A,South,13.78,3.49,2,1605,65
2055-05-15,P017,79,C,East,30.06,10.56,1,2808,300
2055-05-16,P001,63,E,North,53.04,11.17,2,180,79
2055-05-17,P010,67,A,West,36.03,2.73,4,4918,175
2055-05-18,P005,77,A,West,96.21,15.58,1,2923,66
2055-05-19,P011,75,E,South,81.54,6.19,2,2780,49
2055-05-20,P010,65,B,East,87.84,26.09,1,111,29
2055-05-21,P006,56,E,North,51.97,19.51,5,1894,102
2055-05-22,P015,104,E,West,52.63,12.09,1,2351,196
2055-05-23,P009,69,E,West,82.47,37.29,5,1005,10
2055-05-24,P008,67,D,West,44.88,22.13,1,241,387
2055-05-25,P006,72,B,North,53.28,1.28,1,733,111
2055-05-26,P006,68,C,North,57.57,17.19,5,2069,176
2055-05-27,P017,72,A,South,64.64,6.97,4,238,218
2055-05-28,P012,84,D,South,68.5,17.74,2,2663,343
2055-05-29,P007,70,B,East,71.27,31.94,2,1532,95
2055-05-30,P005,59,E,East,49.96,5.1,2,531,304
2055-05-31,P016,69,D,East,36.56,17.98,1,3709,123
2055-06-01,P006,66,D,East,92.81,61.69,1,3351,198
2055-06-02,P008,85,A,East,84.4,33.29,4,4472,14
2055-06-03,P003,83,C,South,10.31,1.64,5,3144,421
2055-06-04,P008,72,B,North,56.16,28.05,3,3072,17
2055-06-05,P007,58,B,West,34.71,5.18,1,660,409
2055-06-06,P017,59,B,North,67.85,11.24,3,2442,230
2055-06-07,P019,71,E,South,55.24,5.59,1,255,372
2055-06-08,P020,74,E,West,11.9,3.26,3,734,351
2055-06-09,P014,67,D,West,75.5,14.07,2,3180,230
2055-06-10,P006,66,C,North,34.78,6.99,2,4107,204
2055-06-11,P007,65,A,West,33.42,4.01,2,217,215
2055-06-12,P005,71,A,South,12.87,2.07,4,1445,65
2055-06-13,P019,47,C,West,84.55,13.72,4,2747,279
